status,id_kelamin,kelurahan,dusun,id_hub_rumah_tangga,id_hub_keluarga,usia,id_nikah,id_difable,id_penyakit_kronis,id_partisipasi_sekolah,id_pendidikan,id_ijazah,id_pekerjaan,id_status_dalam_pekerjaan,id_keberadaan,nama_sls,jml_anggota_keluarga,sta_bangunan,sta_lahan,luas_lantai,lantai,dinding,kondisi_dinding,atap,kondisi_atap,jumlah_kamar,sumber_air_minum,cara_peroleh_air_minum,sumber_penerangan,daya,bb_masak,fas_bab,kloset,buang_tinja,ada_tabung_gas,ada_lemari_es,ada_ac,ada_pemanas,ada_telepon,ada_tv,ada_emas,ada_laptop,ada_sepeda,ada_motor,ada_mobil,ada_perahu,ada_motor_tempel,ada_perahu_motor,ada_kapal,aset_tak_bergerak,luas_atb,rumah_lain,jumlah_sapi,jumlah_kerbau,jumlah_kuda,jumlah_babi,jumlah_kambing,sta_art_usaha
miskin,1,Tirtoadi,6,1,1,37,1,0,0,2,4,2,9,4,,JANTURAN,3,1,1,350,6,1,1,4,2,2,6,3,1,6,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,103,4,0,0,0,0,0,2
miskin,2,Tirtoadi,,2,2,51,2,0,0,2,4,2,,,,,2,1,1,1220,2,1,1,4,1,3,6,3,1,2,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,158,4,,,,,,2
miskin,1,Tirtoadi,,1,1,57,2,0,0,2,4,2,1,6,,,2,1,1,1220,2,1,1,4,1,3,6,3,1,2,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,158,4,,,,,,2
miskin,2,Tirtoadi,6,3,3,1,1,0,0,0,,,,,1,JANTURAN,4,3,3,420,6,1,1,4,1,1,6,3,1,6,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,2,0,4,0,0,0,0,0,2
miskin,,Tirtoadi,6,3,3,,,0,0,,,,,,,JANTURAN,4,3,3,420,6,1,1,4,1,1,6,3,1,6,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,2,0,4,0,0,0,0,0,2
miskin,2,Tirtoadi,6,2,2,41,2,0,0,2,7,3,9,4,,JANTURAN,4,3,3,420,6,1,1,4,1,1,6,3,1,6,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,2,0,4,0,0,0,0,0,2
miskin,1,Tirtoadi,6,1,1,44,2,0,0,2,7,3,9,4,,JANTURAN,4,3,3,420,6,1,1,4,1,1,6,3,1,6,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,2,0,4,0,0,0,0,0,2
miskin,2,Tirtoadi,,3,3,16,1,0,0,1,7,2,,,,,4,1,1,540,2,1,1,4,1,3,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,1
miskin,2,Tirtoadi,,8,8,60,1,0,0,2,1,1,,,,,4,1,1,540,2,1,1,4,1,3,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,1
miskin,2,Tirtoadi,,2,2,56,2,0,0,2,1,,12,1,,,4,1,1,540,2,1,1,4,1,3,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,1
miskin,1,Tirtoadi,,1,1,56,2,0,0,2,1,1,11,7,,,4,1,1,540,2,1,1,4,1,3,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,1
miskin,2,Tirtoadi,,1,1,63,2,0,0,2,1,1,19,4,,,1,1,1,540,6,1,1,5,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,78,4,,,,,,2
miskin,2,Tirtoadi,,3,3,9,1,0,0,1,1,,,,,,5,1,1,1500,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,700,4,1,,,,,2
miskin,1,Tirtoadi,,3,3,13,1,0,0,1,4,1,,,,,5,1,1,1500,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,700,4,1,,,,,2
miskin,2,Tirtoadi,,3,3,19,1,0,0,1,4,1,,,,,5,1,1,1500,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,700,4,1,,,,,2
miskin,2,Tirtoadi,,2,2,46,2,0,0,2,1,1,,,,,5,1,1,1500,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,700,4,1,,,,,2
miskin,1,Tirtoadi,,1,1,52,2,0,0,2,4,1,1,6,,,5,1,1,1500,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,700,4,1,,,,,2
miskin,1,Tirtoadi,6,3,3,2,1,0,0,0,,,,,1,JANTURAN,5,1,1,100,9,1,1,4,1,3,6,3,1,1,8,1,1,1,2,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,853,4,0,0,0,0,3,2
miskin,1,Tirtoadi,6,3,3,5,1,0,0,,,,,,,JANTURAN,5,1,1,100,9,1,1,4,1,3,6,3,1,1,8,1,1,1,2,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,853,4,0,0,0,0,3,2
miskin,1,Tirtoadi,6,3,3,9,1,0,0,1,1,,,,,JANTURAN,5,1,1,100,9,1,1,4,1,3,6,3,1,1,8,1,1,1,2,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,853,4,0,0,0,0,3,2
miskin,2,Tirtoadi,6,2,2,32,2,0,0,2,7,3,,,,JANTURAN,5,1,1,100,9,1,1,4,1,3,6,3,1,1,8,1,1,1,2,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,853,4,0,0,0,0,3,2
miskin,1,Tirtoadi,6,1,1,33,2,0,0,2,4,2,19,4,,JANTURAN,5,1,1,100,9,1,1,4,1,3,6,3,1,1,8,1,1,1,2,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,853,4,0,0,0,0,3,2
miskin,2,Tirtoadi,,3,3,15,1,0,0,1,4,1,,,,,3,1,1,630,6,1,2,4,2,2,6,3,1,1,8,4,,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,277,4,1,,,,,2
miskin,2,Tirtoadi,,2,2,50,2,0,0,2,4,2,19,4,,,3,1,1,630,6,1,2,4,2,2,6,3,1,1,8,4,,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,277,4,1,,,,,2
miskin,1,Tirtoadi,,1,1,53,2,0,0,2,4,2,11,7,,,3,1,1,630,6,1,2,4,2,2,6,3,1,1,8,4,,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,277,4,1,,,,,2
miskin,1,Tirtoadi,,3,3,15,1,0,0,1,1,,,,,,5,1,1,540,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,54,4,,,,,1,2
miskin,2,Tirtoadi,,3,3,16,1,0,0,1,7,2,,,,,5,1,1,540,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,54,4,,,,,1,2
miskin,1,Tirtoadi,,3,3,22,1,0,0,1,7,2,,,,,5,1,1,540,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,54,4,,,,,1,2
miskin,2,Tirtoadi,,2,2,45,2,0,0,2,1,1,,,,,5,1,1,540,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,54,4,,,,,1,2
miskin,1,Tirtoadi,,1,1,51,2,0,0,2,4,2,13,4,,,5,1,1,540,6,1,2,4,2,2,6,3,1,1,8,4,4,4,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,54,4,,,,,1,2
miskin,1,Tirtoadi,,3,3,24,1,0,0,2,7,3,,,,,3,1,1,54,6,1,2,4,1,3,6,3,1,2,8,1,1,1,2,4,2,4,2,4,2,4,1,4,2,4,2,4,2,1,54,4,,,,,2,2
miskin,,Tirtoadi,,2,2,,,0,0,,,,,,,,3,1,1,54,6,1,2,4,1,3,6,3,1,2,8,1,1,1,2,4,2,4,2,4,2,4,1,4,2,4,2,4,2,1,54,4,,,,,2,2
miskin,1,Tirtoadi,,1,1,55,2,0,0,2,1,1,19,7,,,3,1,1,54,6,1,2,4,1,3,6,3,1,2,8,1,1,1,2,4,2,4,2,4,2,4,1,4,2,4,2,4,2,1,54,4,,,,,2,2
miskin,2,Tirtoadi,,3,3,19,1,0,0,1,4,1,,,,,4,3,3,960,4,1,1,4,1,4,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,3,1,3,2,4,2,4,2,1,200,3,,,,,2,1
miskin,1,Tirtoadi,,3,3,16,1,0,0,1,4,1,,,,,4,3,3,960,4,1,1,4,1,4,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,3,1,3,2,4,2,4,2,1,200,3,,,,,2,1
miskin,2,Tirtoadi,,2,2,52,2,0,0,2,4,2,12,1,,,4,3,3,960,4,1,1,4,1,4,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,3,1,3,2,4,2,4,2,1,200,3,,,,,2,1
miskin,1,Tirtoadi,,1,1,60,2,0,0,2,1,1,11,1,,,4,3,3,960,4,1,1,4,1,4,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,3,1,3,2,4,2,4,2,1,200,3,,,,,2,1
miskin,,Tirtoadi,,3,3,,,0,0,,,,,,,,2,1,1,24,6,1,2,4,2,3,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,115,4,,,,,,2
miskin,1,Tirtoadi,,1,1,23,1,0,0,2,4,2,11,7,,,2,1,1,24,6,1,2,4,2,3,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,115,4,,,,,,2
miskin,2,Tirtoadi,,3,3,7,1,0,0,,,,,,,,4,1,1,1490,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,150,4,,,,,,
miskin,2,Tirtoadi,,3,3,16,1,0,0,1,7,2,,,,,4,1,1,1490,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,150,4,,,,,,
miskin,2,Tirtoadi,,2,2,36,2,0,0,2,4,2,,,,,4,1,1,1490,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,150,4,,,,,,
miskin,1,Tirtoadi,,1,1,41,2,0,0,2,1,1,14,7,,,4,1,1,1490,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,150,4,,,,,,
miskin,1,Tirtoadi,,3,3,38,1,0,0,2,7,3,14,7,,,3,1,1,400,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,310,4,,,,,,2
miskin,2,Tirtoadi,,2,2,65,2,0,0,2,1,1,11,4,,,3,1,1,400,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,310,4,,,,,,2
miskin,1,Tirtoadi,,1,1,68,2,0,0,2,1,1,11,7,,,3,1,1,400,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,310,4,,,,,,2
miskin,2,Tirtoadi,,3,3,11,1,0,0,1,1,,,,,,3,1,1,560,2,2,2,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,2
miskin,2,Tirtoadi,,2,2,46,2,0,0,2,1,1,,,,,3,1,1,560,2,2,2,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,2
miskin,1,Tirtoadi,,1,1,52,2,0,0,2,4,2,1,7,,,3,1,1,560,2,2,2,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,2
miskin,1,Tirtoadi,,3,3,26,1,0,0,2,4,2,,,,,3,1,1,210,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,2
miskin,2,Tirtoadi,,2,2,63,2,0,0,2,1,1,,,,,3,1,1,210,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,2
miskin,1,Tirtoadi,,1,1,66,2,0,0,2,1,1,1,6,,,3,1,1,210,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,2
miskin,2,Tirtoadi,,2,2,58,2,0,0,2,7,3,,,,,2,1,1,490,2,1,2,4,2,1,6,3,1,2,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,
miskin,1,Tirtoadi,,1,1,59,2,0,0,2,1,1,12,4,,,2,1,1,490,2,1,2,4,2,1,6,3,1,2,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,
miskin,1,Tirtoadi,,3,3,20,1,0,0,2,7,3,21,,,,3,1,1,2000,2,1,1,4,1,2,6,3,1,1,3,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,57,2,0,0,2,1,1,21,1,,,3,1,1,2000,2,1,1,4,1,2,6,3,1,1,3,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,59,2,0,0,2,1,1,11,7,,,3,1,1,2000,2,1,1,4,1,2,6,3,1,1,3,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,62,2,0,0,2,1,1,1,7,,,1,1,1,150,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,98,4,,,,,,2
miskin,1,Tirtoadi,,3,3,10,1,0,0,1,1,,,,,,4,3,2,2930,2,1,1,4,1,2,6,3,1,1,3,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,3,3,15,1,0,0,1,6,1,,,,,4,3,2,2930,2,1,1,4,1,2,6,3,1,1,3,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,34,2,0,0,2,4,2,,,,,4,3,2,2930,2,1,1,4,1,2,6,3,1,1,3,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,40,2,0,0,2,4,2,11,7,,,4,3,2,2930,2,1,1,4,1,2,6,3,1,1,3,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,1,1,69,4,0,0,2,1,1,1,7,,,1,1,1,1850,4,1,2,4,2,2,5,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,3,3,19,1,0,0,1,7,2,,,,,4,1,1,160,6,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,96,4,,,,,,2
miskin,1,Tirtoadi,,3,3,9,1,0,0,1,1,,,,,,4,1,1,160,6,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,96,4,,,,,,2
miskin,2,Tirtoadi,,2,2,41,2,0,0,2,1,1,1,7,,,4,1,1,160,6,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,96,4,,,,,,2
miskin,1,Tirtoadi,,1,1,53,2,0,0,2,1,1,11,7,,,4,1,1,160,6,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,96,4,,,,,,2
miskin,1,Tirtoadi,,3,3,5,1,0,0,,,,,,,,4,5,2,400,4,1,2,4,2,2,6,3,1,1,8,2,1,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
miskin,2,Tirtoadi,,3,3,,1,0,9,,,,,,,,4,5,2,400,4,1,2,4,2,2,6,3,1,1,8,2,1,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
miskin,2,Tirtoadi,,2,2,29,2,0,0,2,1,1,,,,,4,5,2,400,4,1,2,4,2,2,6,3,1,1,8,2,1,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
miskin,1,Tirtoadi,,1,1,34,2,0,0,2,4,2,1,1,,,4,5,2,400,4,1,2,4,2,2,6,3,1,1,8,2,1,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
miskin,1,Tirtoadi,,3,3,17,1,0,0,1,7,2,,,,,4,1,1,1000,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,99,4,,,,,,2
miskin,2,Tirtoadi,,3,3,20,1,0,0,1,4,1,,,,,4,1,1,1000,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,99,4,,,,,,2
miskin,2,Tirtoadi,,2,2,39,2,0,0,2,4,2,13,4,,,4,1,1,1000,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,99,4,,,,,,2
miskin,1,Tirtoadi,,1,1,46,2,0,0,2,4,2,11,7,,,4,1,1,1000,2,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,99,4,,,,,,2
miskin,1,Tirtoadi,,3,3,14,1,0,0,1,1,,,,,,5,1,1,160,6,1,1,4,1,2,6,1,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,366,4,,,,,,2
miskin,2,Tirtoadi,,3,3,12,1,0,0,1,1,,,,,,5,1,1,160,6,1,1,4,1,2,6,1,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,366,4,,,,,,2
miskin,,Tirtoadi,,3,3,,,0,0,,,,,,,,5,1,1,160,6,1,1,4,1,2,6,1,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,366,4,,,,,,2
miskin,2,Tirtoadi,,2,2,32,2,0,0,2,1,1,1,6,,,5,1,1,160,6,1,1,4,1,2,6,1,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,366,4,,,,,,2
miskin,1,Tirtoadi,,1,1,36,2,0,0,2,1,1,11,7,,,5,1,1,160,6,1,1,4,1,2,6,1,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,366,4,,,,,,2
miskin,1,Tirtoadi,,3,3,31,1,0,0,2,7,3,19,4,,,5,1,1,720,4,1,2,4,2,3,5,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,3,3,19,1,0,0,1,7,2,,,,,5,1,1,720,4,1,2,4,2,3,5,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,3,3,16,1,0,0,1,7,2,,,,,5,1,1,720,4,1,2,4,2,3,5,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,51,2,0,0,2,1,1,,,,,5,1,1,720,4,1,2,4,2,3,5,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,61,2,0,0,2,1,1,11,7,,,5,1,1,720,4,1,2,4,2,3,5,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,57,2,0,0,2,1,1,19,4,,,2,3,1,150,6,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,2
miskin,1,Tirtoadi,,1,1,62,2,0,0,2,1,1,11,7,,,2,3,1,150,6,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,2
miskin,2,Tirtoadi,,1,1,69,4,0,0,2,1,1,1,7,,,1,1,1,120,6,1,1,4,1,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,100,4,,,,,,2
miskin,2,Tirtoadi,,3,3,19,1,0,0,1,7,2,,,,,4,1,1,200,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,415,4,,,,,,2
miskin,1,Tirtoadi,,3,3,17,1,0,0,1,7,2,,,,,4,1,1,200,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,415,4,,,,,,2
miskin,2,Tirtoadi,,2,2,49,2,0,0,2,1,1,1,6,,,4,1,1,200,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,415,4,,,,,,2
miskin,1,Tirtoadi,,1,1,42,2,0,0,2,1,1,11,7,,,4,1,1,200,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,415,4,,,,,,2
miskin,2,Tirtoadi,,3,3,6,1,0,0,,10,,,,,,4,1,1,1150,9,1,1,4,2,2,6,3,1,2,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,3,3,10,1,0,0,1,1,,,,,,4,1,1,1150,9,1,1,4,2,2,6,3,1,2,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,41,2,0,0,2,4,2,,,,,4,1,1,1150,9,1,1,4,2,2,6,3,1,2,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,44,2,0,0,2,4,2,11,7,,,4,1,1,1150,9,1,1,4,2,2,6,3,1,2,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,3,3,23,1,0,0,2,7,3,,,,,3,1,1,600,2,1,2,4,1,2,6,3,1,1,8,2,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,64,2,0,0,2,4,2,1,6,,,3,1,1,600,2,1,2,4,1,2,6,3,1,1,8,2,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,66,2,0,0,2,1,1,11,7,,,3,1,1,600,2,1,2,4,1,2,6,3,1,1,8,2,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,11,2,2,45,2,0,0,2,1,1,19,4,,GOMBANG,2,1,1,150,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,0,0,0,0,0,2
miskin,1,Tirtoadi,11,1,1,54,2,0,0,2,1,1,1,7,,GOMBANG,2,1,1,150,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,0,0,0,0,0,2
miskin,2,Tirtoadi,,3,3,12,1,0,0,1,1,,,,,,3,1,1,420,6,1,2,4,2,1,6,3,1,6,8,2,1,1,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,1,42,4,,,,,,2
miskin,2,Tirtoadi,,8,8,53,1,0,0,2,1,1,19,7,,,3,1,1,420,6,1,2,4,2,1,6,3,1,6,8,2,1,1,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,1,42,4,,,,,,2
miskin,2,Tirtoadi,,1,1,42,1,0,0,2,1,1,19,7,,,3,1,1,420,6,1,2,4,2,1,6,3,1,6,8,2,1,1,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,1,42,4,,,,,,2
miskin,1,Tirtoadi,,3,3,14,1,0,0,1,4,1,,,,,5,1,1,900,6,1,2,4,2,2,7,3,1,1,8,1,2,3,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,3,3,18,1,0,0,1,9,2,,,,,5,1,1,900,6,1,2,4,2,2,7,3,1,1,8,1,2,3,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,3,3,10,1,0,0,1,1,,,,,,5,1,1,900,6,1,2,4,2,2,7,3,1,1,8,1,2,3,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,46,2,0,0,2,1,1,,,,,5,1,1,900,6,1,2,4,2,2,7,3,1,1,8,1,2,3,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,54,2,0,0,2,4,2,21,7,,,5,1,1,900,6,1,2,4,2,2,7,3,1,1,8,1,2,3,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,3,3,26,1,0,0,2,7,3,19,4,,,3,1,1,2000,4,1,2,4,2,3,5,3,1,2,3,1,3,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,55,2,0,0,2,4,2,,,,,3,1,1,2000,4,1,2,4,2,3,5,3,1,2,3,1,3,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,1,Tirtoadi,,1,1,67,2,0,0,2,4,2,1,6,,,3,1,1,2000,4,1,2,4,2,3,5,3,1,2,3,1,3,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,3,3,26,1,0,0,2,7,3,21,4,,,4,1,1,1100,6,1,1,4,1,2,6,3,1,1,8,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,3,3,31,1,0,0,2,7,3,,,,,4,1,1,1100,6,1,1,4,1,2,6,3,1,1,8,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
miskin,2,Tirtoadi,,2,2,53,2,0,0,2,1,1,,,,,4,1,1,1100,6,1,1,4,1,2,6,3,1,1,8,1,2,3,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
